褚公受,0.012757377405334332,犖犖,yuan
百萬,0.012757185405767028,犖犖,yuan
後,0.012667787355206335,犖犖,yuan
如昔,0.012531808992518458,犖犖,yuan
孤忠事,0.01238542117349302,犖犖,yuan
太尉,0.012199543749097099,犖犖,yuan
順導,0.012077880565729043,犖犖,yuan
他,0.012063349958298986,犖犖,yuan
年,0.011604202286854156,犖犖,yuan
三者,0.011588922035208128,犖犖,yuan
溫溫,0.011491378072809366,犖犖,yuan
遺,0.011470524509415712,犖犖,yuan
飬,0.011258399569931559,犖犖,yuan
皇朝,0.011209299051518325,犖犖,yuan
凡官,0.01107791704701966,犖犖,yuan
十七,0.01073726814447936,犖犖,yuan
心名,0.01070208252486305,犖犖,yuan
飛沙,0.01066410790380111,犖犖,yuan
德,0.010662275900848103,犖犖,yuan
曰,0.0106047246257611,犖犖,yuan
時年,0.01050752324687836,犖犖,yuan
遇合,0.010110097228198627,犖犖,yuan
寒溫,0.010099584281571988,犖犖,yuan
世名,0.010033551898617552,犖犖,yuan
林先生,0.01000185516697207,犖犖,yuan
錢,0.009873917482046775,犖犖,yuan
喜交當,0.009721781180414795,犖犖,yuan
人役,0.009656225665155012,犖犖,yuan
閒居養,0.009550649756944037,犖犖,yuan
難,0.00953511441206368,犖犖,yuan
以至,0.009275365650607732,犖犖,yuan
遑,0.009249195029328841,犖犖,yuan
扶植,0.009124204445759768,犖犖,yuan
高志,0.009033704736197988,犖犖,yuan
其家,0.008731776356433156,犖犖,yuan
嘗謂,0.008684464425290096,犖犖,yuan
好義,0.008627467034497212,犖犖,yuan
半郎,0.00852780724699898,犖犖,yuan
何耶抑,0.008453701074936587,犖犖,yuan
異宜,0.008412008699362749,犖犖,yuan
喜動,0.008400991353678075,犖犖,yuan
恤,0.008395213804396099,犖犖,yuan
之法,0.008378633809492834,犖犖,yuan
一見,0.008365277341370582,犖犖,yuan
區中,0.00832019148632924,犖犖,yuan
之選蓋,0.00817140689162387,犖犖,yuan
中旨,0.007951552362255752,犖犖,yuan
其外,0.007864317715897793,犖犖,yuan
難以,0.007857737863997124,犖犖,yuan
閤,0.00784518575346905,犖犖,yuan
旒,0.007740825415237295,犖犖,yuan
避影,0.007693876563997123,犖犖,yuan
輕財,0.007600553881714534,犖犖,yuan
攘攘,0.007592811474864055,犖犖,yuan
放,0.007436292058469412,犖犖,yuan
必得,0.007428043593840242,犖犖,yuan
今昔,0.007393875959020026,犖犖,yuan
普令茂育,0.007370020111665711,犖犖,yuan
甚重,0.007234260848989434,犖犖,yuan
楊始終,0.007182120983132898,犖犖,yuan
庭,0.007144857750885593,犖犖,yuan
晉,0.00707270876160199,犖犖,yuan
凝,0.007035455911358754,犖犖,yuan
有題,0.007030936931909026,犖犖,yuan
乾道,0.0069786496273762984,犖犖,yuan
間,0.0069613130373677645,犖犖,yuan
築室,0.006922593369161184,犖犖,yuan
絲綸,0.006915501915065702,犖犖,yuan
數變,0.006904935953670732,犖犖,yuan
中,0.0069024269507204205,犖犖,yuan
前,0.006839916866906317,犖犖,yuan
如玉,0.0068313108600647505,犖犖,yuan
清畏人,0.006801828450632217,犖犖,yuan
京兆,0.006745382495413978,犖犖,yuan
寺,0.006736885010722918,犖犖,yuan
故自魏,0.006721528361439126,犖犖,yuan
推本,0.006685242730491849,犖犖,yuan
言然,0.006662501815629958,犖犖,yuan
源委,0.006472962731488166,犖犖,yuan
郡伯,0.006471691216997333,犖犖,yuan
誠激,0.0063246680925995,犖犖,yuan
宗之世,0.0062415306979844345,犖犖,yuan
適降,0.006111056348200203,犖犖,yuan
孝惟忠,0.006108042578774073,犖犖,yuan
多事,0.006071574382901844,犖犖,yuan
鵲,0.006053668983409573,犖犖,yuan
荊州,0.00605200366873974,犖犖,yuan
知爾梅,0.006010307361257811,犖犖,yuan
瑕,0.005995916745167574,犖犖,yuan
往,0.0059879301082917,犖犖,yuan
蒼梧白,0.005978925943447102,犖犖,yuan
則,0.005970261099621873,犖犖,yuan
第以羲,0.005887113113909108,犖犖,yuan
青煙,0.005883975082325558,犖犖,yuan
也,0.005860070299860338,犖犖,yuan
夾道,0.005820076524303591,犖犖,yuan
始,0.005778189561112519,犖犖,yuan
漏吾天,0.00574483026385569,犖犖,yuan
四年,0.005736687996076693,犖犖,yuan
居中,0.005715972131889025,犖犖,yuan
掾,0.0056813872445718285,犖犖,yuan
二井,0.005677956299473827,犖犖,yuan
伏惟,0.005675417951255191,犖犖,yuan
其任,0.005670900138360232,犖犖,yuan
然,0.0056593733262421345,犖犖,yuan
政事,0.005656810766734579,犖犖,yuan
老病,0.005648176353152566,犖犖,yuan
襄出,0.00563862696460753,犖犖,yuan
治道,0.005596862201393188,犖犖,yuan
寶奏牘,0.005586424100572741,犖犖,yuan
清源,0.0055296693331812205,犖犖,yuan
頭舫,0.005527934470099681,犖犖,yuan
而然,0.005527222649575227,犖犖,yuan
耆老,0.005522501187798749,犖犖,yuan
侍故,0.005517112509419362,犖犖,yuan
鳴窟,0.005516232291350743,犖犖,yuan
攸,0.005498293373530525,犖犖,yuan
逢春,0.005465365615086797,犖犖,yuan
遽,0.005427158074039967,犖犖,yuan
戾,0.00537749547496588,犖犖,yuan
遠,0.005300261956283738,犖犖,yuan
汲注,0.005293958371773228,犖犖,yuan
創為,0.005285899161693968,犖犖,yuan
自來,0.00524774524955153,犖犖,yuan
歷代皆志,0.0052416347001379635,犖犖,yuan
罟,0.005220504799659047,犖犖,yuan
水樓,0.005218949376090614,犖犖,yuan
塵境,0.00519590117305355,犖犖,yuan
心,0.005179327670231406,犖犖,yuan
憐憐,0.00514556038270836,犖犖,yuan
三十里,0.0051295134440219,犖犖,yuan
名,0.005127137899142384,犖犖,yuan
改觀,0.005114942083124943,犖犖,yuan
嗚呼,0.00510723914209709,犖犖,yuan
濬,0.005093990633002879,犖犖,yuan
御史中丞,0.00509228772452337,犖犖,yuan
其門,0.005086183047904367,犖犖,yuan
凜然,0.005040199469706048,犖犖,yuan
都督,0.0049910547556287045,犖犖,yuan
人家,0.0049686773631086876,犖犖,yuan
林壑,0.004911376722662487,犖犖,yuan
使人畏,0.004909801416334307,犖犖,yuan
鳶,0.0048752074954499965,犖犖,yuan
百餘寺,0.004873663089276811,犖犖,yuan
西湖,0.004861626961349124,犖犖,yuan
只思,0.0048480882500164585,犖犖,yuan
繚岸,0.004812032649572844,犖犖,yuan
根本,0.004810647050664866,犖犖,yuan
機長,0.0047792896622775,犖犖,yuan
鹿,0.004747908615787198,犖犖,yuan
姦伏,0.004742039925698412,犖犖,yuan
記而下,0.00473329130549409,犖犖,yuan
煙景,0.004732122815200797,犖犖,yuan
物色,0.004727878978534851,犖犖,yuan
遮余,0.004726818470960431,犖犖,yuan
且憚,0.0047064893391292485,犖犖,yuan
可愛澄波,0.00468381653580252,犖犖,yuan
舍人,0.004672442521669267,犖犖,yuan
億兆黎元,0.004632653095774876,犖犖,yuan
中書,0.004620069448475703,犖犖,yuan
罷劉,0.004615533830877904,犖犖,yuan
敏賢降,0.004573921814161783,犖犖,yuan
密告,0.00456447495127253,犖犖,yuan
死,0.004554759636298213,犖犖,yuan
必實,0.004492466275842554,犖犖,yuan
七株,0.004487580400365258,犖犖,yuan
厚生,0.004484158754748824,犖犖,yuan
collocate,value,ideo,period
耀耀,0.17589890296415295,耀耀,ming
金城,0.04701657600133694,耀耀,ming
精元導,0.04662441955675387,耀耀,ming
子留,0.045104054295476495,耀耀,ming
元,0.042205761561630355,耀耀,ming
明本,0.04155332725112351,耀耀,ming
陽次,0.04127497383957788,耀耀,ming
元眞發,0.040847886564010304,耀耀,ming
性發明,0.04076096840344703,耀耀,ming
朱明,0.04055270437056382,耀耀,ming
陽生,0.0401137587797856,耀耀,ming
𡚖,0.039761420837360825,耀耀,ming
太白,0.0395223176368888,耀耀,ming
始出,0.039376545556980225,耀耀,ming
諸餘五,0.03898390188701258,耀耀,ming
太仙君,0.03857045935365384,耀耀,ming
吞服,0.03843487782625043,耀耀,ming
伏伏,0.037459460502083305,耀耀,ming
粘,0.03649381627794299,耀耀,ming
素霞,0.03629241659317206,耀耀,ming
飛光絳霞,0.03592398362822857,耀耀,ming
日,0.03577036171256064,耀耀,ming
輕清陽砂,0.03552921762307321,耀耀,ming
陰生,0.0354246332419699,耀耀,ming
洞玄,0.035043749357628634,耀耀,ming
脫粘內,0.034831881376289855,耀耀,ming
泥丸,0.03419989899012624,耀耀,ming
爭光砂,0.0334201149953337,耀耀,ming
外北極,0.033345104838234906,耀耀,ming
應拔,0.033195401849731146,耀耀,ming
拂拂,0.03304526121826753,耀耀,ming
金光,0.033011835973828826,耀耀,ming
大仙,0.032811051351298914,耀耀,ming
峩峩,0.032803334654717645,耀耀,ming
朗朗,0.03221960310202431,耀耀,ming
兆,0.03190498409043175,耀耀,ming
奪色,0.03168204259500187,耀耀,ming
中入,0.03153833523274827,耀耀,ming
諱浩田字,0.03141557438392236,耀耀,ming
君冠,0.030919615286994842,耀耀,ming
一本,0.030882279129466297,耀耀,ming
拔殖後葉,0.030550312324665232,耀耀,ming
盤,0.030466475468529628,耀耀,ming
圓脫,0.03024989025010298,耀耀,ming
一根,0.030244886027262528,耀耀,ming
欝,0.030182784938234435,耀耀,ming
輕清輕,0.030103248700192316,耀耀,ming
下布兆右,0.03009068164275658,耀耀,ming
熒煌,0.02946804733595768,耀耀,ming
極元冠,0.02908499318359987,耀耀,ming
炁,0.02903474312138875,耀耀,ming
煥煥作,0.02891298885465563,耀耀,ming
華彩,0.02878189422860263,耀耀,ming
作拔,0.028647860436516747,耀耀,ming
玄晨玉,0.028637086350792644,耀耀,ming
閟,0.028448174355238273,耀耀,ming
隨拔,0.028395714646876957,耀耀,ming
陽威,0.028116903802684473,耀耀,ming
維銀,0.0279472497519706,耀耀,ming
殞後世,0.02774120720975397,耀耀,ming
腋,0.027391019003567302,耀耀,ming
北思,0.027071114420295216,耀耀,ming
患史,0.027049148986137566,耀耀,ming
晃晃,0.02681751538984067,耀耀,ming
陽氣,0.026707458641391582,耀耀,ming
丹,0.02665302013882281,耀耀,ming
光耀,0.02652708497153413,耀耀,ming
真氣,0.026475589106865604,耀耀,ming
代,0.026375530793415057,耀耀,ming
玄晨玉寶冠,0.026319197478781642,耀耀,ming
不耀智靜,0.025795918247407536,耀耀,ming
內,0.02574400436312946,耀耀,ming
神凝除,0.025736048206526217,耀耀,ming
慾,0.025716022195485876,耀耀,ming
伊何,0.0254309396096189,耀耀,ming
成光,0.02542928283457519,耀耀,ming
洞陽君,0.025286898098687505,耀耀,ming
錦飛裳,0.02524959287370739,耀耀,ming
轉向,0.025243120168723106,耀耀,ming
隱之則,0.025005429832238336,耀耀,ming
諱浩田以,0.02498103551858109,耀耀,ming
從,0.024489492052691228,耀耀,ming
廸,0.02447825695241503,耀耀,ming
代即,0.02431842343523136,耀耀,ming
洞淵,0.024304128796822155,耀耀,ming
之則敗,0.02418070265415267,耀耀,ming
距,0.02406745600587697,耀耀,ming
駢生,0.023956253282113506,耀耀,ming
崇韻音,0.02392281510094879,耀耀,ming
浩,0.023837669967571425,耀耀,ming
齊張,0.023821426365347176,耀耀,ming
冠衣素,0.0231816550417366,耀耀,ming
衣素,0.023123854784617096,耀耀,ming
其飾,0.022847412863464867,耀耀,ming
五十四,0.02275618958417485,耀耀,ming
白元,0.02266541743327884,耀耀,ming
患,0.022327031239460806,耀耀,ming
傳,0.02213565770188214,耀耀,ming
生金煥煥,0.021967049066516198,耀耀,ming
前塵,0.021850421822492,耀耀,ming
二十,0.021830006833549864,耀耀,ming
啟通,0.02167584517010831,耀耀,ming
精招,0.021578876172424613,耀耀,ming
神仙,0.02144360457005305,耀耀,ming
當思右,0.021415870123257345,耀耀,ming
輿靈,0.02128540405306316,耀耀,ming
靈魂生,0.02122705586233789,耀耀,ming
不由,0.020673762514255383,耀耀,ming
左陽明,0.0202923891042111,耀耀,ming
朱陵,0.0202368745925296,耀耀,ming
皇中,0.02015383806605101,耀耀,ming
中,0.02003461816884237,耀耀,ming
動動,0.019894737511855467,耀耀,ming
精,0.019830703668314718,耀耀,ming
之下,0.01970745706502541,耀耀,ming
肺之後戶,0.01953487064330507,耀耀,ming
吾,0.019404149327523015,耀耀,ming
質粹父,0.019204483120188846,耀耀,ming
魂,0.019045318691591324,耀耀,ming
中淨,0.018871483197378504,耀耀,ming
還斫斷,0.01886477941545173,耀耀,ming
真固,0.018817597508730056,耀耀,ming
飄飄,0.018561221664285827,耀耀,ming
畢微,0.018370091942663924,耀耀,ming
為輝光,0.0182730909230106,耀耀,ming
洞陽鬱,0.01824169479494404,耀耀,ming
色若瓊瑤虛,0.01821558338162099,耀耀,ming
兵日,0.01800974409489255,耀耀,ming
檀,0.01797328382326148,耀耀,ming
意爾名,0.017926534186646144,耀耀,ming
固神,0.017875476442445165,耀耀,ming
除邪,0.017812687244885717,耀耀,ming
天元,0.01744987819591627,耀耀,ming
在後辟,0.017392078009526083,耀耀,ming
陰,0.017258304757021045,耀耀,ming
滌,0.017165854722511212,耀耀,ming
猶古,0.017082378818713426,耀耀,ming
今,0.017019273009116816,耀耀,ming
嚴經,0.01700079661483103,耀耀,ming
放出,0.016985626963808065,耀耀,ming
雨,0.016931555641025497,耀耀,ming
北向,0.016912023534822972,耀耀,ming
霜雪,0.016777069076097616,耀耀,ming
智顯,0.016592207864177703,耀耀,ming
右,0.01655729728440086,耀耀,ming
太陽星,0.016444225369921194,耀耀,ming
思而行,0.01630208437372393,耀耀,ming
能,0.016290060361879306,耀耀,ming
史崇上,0.01620186161619822,耀耀,ming
曷,0.016086843713845226,耀耀,ming
洞陽鬱靈,0.016074272349894614,耀耀,ming
散落,0.01606527306135359,耀耀,ming
手執,0.016034915286639015,耀耀,ming
所起,0.0157860966519697,耀耀,ming
曾,0.01577798826536777,耀耀,ming
內明,0.015738519575984086,耀耀,ming
天星,0.015657147351608464,耀耀,ming
如,0.015609707140276095,耀耀,ming
變景陰,0.015471300249067737,耀耀,ming
貪眼,0.015457905043376012,耀耀,ming
火府,0.015386035147946875,耀耀,ming
奮用,0.015369136443565334,耀耀,ming
凝,0.015282296032025253,耀耀,ming
玉章瑤,0.015254163490352848,耀耀,ming
天一,0.015252859155529668,耀耀,ming
一天,0.015153353692368437,耀耀,ming
曾子,0.014629318504160153,耀耀,ming
如山玉,0.01455613715070382,耀耀,ming
萬里,0.014548640575339498,耀耀,ming
讀太微天,0.01451398107719642,耀耀,ming
精華蓋,0.01446793943023034,耀耀,ming
神令長,0.014422130069864068,耀耀,ming
赤氣,0.014355387779686273,耀耀,ming
邇,0.014211541702696978,耀耀,ming
道經,0.014195024484568898,耀耀,ming
陽,0.014167968100536867,耀耀,ming
真,0.0141674314866086,耀耀,ming
暑,0.013958811002321513,耀耀,ming
纍纍,0.01375950397292254,耀耀,ming
雲霧,0.013695399581857766,耀耀,ming
玉山,0.012933777471200118,耀耀,ming
知見,0.012541971490476457,耀耀,ming
　,0.012534648741129705,耀耀,ming
動欲心,0.01235405790971619,耀耀,ming
如是,0.012352418541202293,耀耀,ming
藥切,0.012069278590137032,耀耀,ming
覆頭,0.01195282266094407,耀耀,ming
五十九,0.01194337963216415,耀耀,ming
明天,0.011931409346625111,耀耀,ming
驚,0.01172586274296892,耀耀,ming
允,0.01169367685601932,耀耀,ming
祝,0.01168943904403834,耀耀,ming
也,0.011612538983136788,耀耀,ming
精光,0.01154038568254703,耀耀,ming
得斯勝理久,0.011508252647149237,耀耀,ming
視長,0.01148431508750296,耀耀,ming
得斯時,0.011396298319160674,耀耀,ming
化生,0.011269932935128915,耀耀,ming
栴,0.011219820180210137,耀耀,ming
閱,0.011188397211395642,耀耀,ming
天,0.01100690260730424,耀耀,ming
炫燿,0.010999347157557769,耀耀,ming
不祥,0.01089988835968843,耀耀,ming
在,0.010858274032892579,耀耀,ming
六根,0.010848039805382716,耀耀,ming
畢轉,0.010734763628614445,耀耀,ming
存思,0.010645124535526481,耀耀,ming
警告,0.01060727434084587,耀耀,ming
能點,0.010552506770018307,耀耀,ming
為,0.010444838511881292,耀耀,ming
充孔,0.010357993651487063,耀耀,ming
月,0.01027598661993903,耀耀,ming
黃,0.010195100085908865,耀耀,ming
煥煥,0.010189018942678998,耀耀,ming
靈寶魂生,0.010189018942678993,耀耀,ming
與,0.010095727345307583,耀耀,ming
查看,0.00989123526359647,耀耀,ming
下徒,0.009810366052931679,耀耀,ming
理久視長,0.00967034597634239,耀耀,ming
收,0.00965581094225369,耀耀,ming
寶符,0.009530163584886318,耀耀,ming
更,0.009514299038528625,耀耀,ming
學士,0.00948937651311316,耀耀,ming
標魂生,0.009478434272827112,耀耀,ming
僃,0.009425762599387589,耀耀,ming
伊何維,0.009387207237991819,耀耀,ming
除,0.009361313507390381,耀耀,ming
迫矣,0.00929026451143654,耀耀,ming
煥煥氣,0.009277497822859786,耀耀,ming
之,0.0092681688899866,耀耀,ming
靈輿,0.008765301385645347,耀耀,ming
生,0.008656860047128134,耀耀,ming
其宇,0.008550077408452395,耀耀,ming
帝君,0.008357762826276729,耀耀,ming
棨,0.008250915034555405,耀耀,ming
曾氏,0.00821601650827611,耀耀,ming
前辟,0.008126939233637788,耀耀,ming
二,0.007963348648593216,耀耀,ming
，,0.0078078965029376906,耀耀,ming
管切後斷,0.007679451363678045,耀耀,ming
共,0.007675307953072165,耀耀,ming
足履,0.007562462662386047,耀耀,ming
自遷,0.007538776682150062,耀耀,ming
七星,0.007497412990242434,耀耀,ming
四張,0.007338156934016881,耀耀,ming
靑,0.007098861889461081,耀耀,ming
字,0.007089240202776088,耀耀,ming
北帝,0.007067117249826133,耀耀,ming
授兆身,0.007033268255869875,耀耀,ming
取義甚,0.0069362295235605815,耀耀,ming
寶名,0.006769289186057296,耀耀,ming
雲,0.006706260140732435,耀耀,ming
煞,0.006673666819452355,耀耀,ming
符以,0.006622525444873028,耀耀,ming
寒,0.00656364124794365,耀耀,ming
寳,0.006549455547745537,耀耀,ming
命名,0.006526287368446801,耀耀,ming
楞,0.006516207787340747,耀耀,ming
上,0.006502134216438076,耀耀,ming
兇當,0.006444924953839891,耀耀,ming
靈本,0.006439141627906771,耀耀,ming
曾孫,0.006426432991886996,耀耀,ming
官號,0.006303262089682939,耀耀,ming
無,0.006262379613238123,耀耀,ming
落,0.006213923563113564,耀耀,ming
「,0.006196865879344321,耀耀,ming
通天,0.006157190419131825,耀耀,ming
諱,0.00605390983093266,耀耀,ming
以林巒,0.005957509644993029,耀耀,ming
正,0.005864042275108314,耀耀,ming
變生,0.005774988014027349,耀耀,ming
而,0.005741210265794858,耀耀,ming
臧惟天,0.005638582324454195,耀耀,ming
源流,0.005522030138439938,耀耀,ming
所用,0.0054964793015924935,耀耀,ming
質粹譜系,0.005473189818696641,耀耀,ming
可畏,0.005446595746545391,耀耀,ming
剔訣,0.0054181306244243145,耀耀,ming
香上,0.005418130624424306,耀耀,ming
畢取,0.005418130624424299,耀耀,ming
三遍,0.005418130624424294,耀耀,ming
係,0.005290024363990459,耀耀,ming
藥服,0.005066962537064701,耀耀,ming
真正,0.0050601232216606175,耀耀,ming
混合,0.0050387700874583155,耀耀,ming
下射,0.005032030220162491,耀耀,ming
之光,0.0050138907594075655,耀耀,ming
那,0.004989917700777749,耀耀,ming
隱智,0.004954054822095277,耀耀,ming
結稱,0.004906643452187622,耀耀,ming
啟明,0.0048948300598038,耀耀,ming
空擲,0.004877288557659142,耀耀,ming
：,0.004825425566006857,耀耀,ming
至藥,0.004792716856530916,耀耀,ming
餌,0.0047591889835173085,耀耀,ming
